source_x,source_y,reference_x,reference_y,residual_px,residual_m
192.0,176.0,191.20411682128906,176.3621826171875,0.623358485804014,3.11679242902007
200.0,176.0,199.99325561523438,175.96890258789062,0.262184204342356,1.31092102171178
208.0,176.0,207.80291748046875,176.19410705566406,0.1511848453836592,0.755924226918296
272.0,176.0,271.609130859375,176.06004333496094,0.12424281265665765,0.6212140632832883
280.0,176.0,279.4647216796875,177.0642852783203,1.050542953148706,5.25271476574353
288.0,176.0,287.9783935546875,176.60757446289062,0.6127426103183637,3.0637130515918187
296.0,176.0,296.6325378417969,176.61766052246094,1.0691792045091195,5.345896022545597
192.0,184.0,191.11354064941406,182.77232360839844,1.4353407539128384,7.176703769564192
200.0,184.0,199.72447204589844,183.1087188720703,0.9490203228842521,4.7451016144212605
272.0,184.0,270.8335266113281,184.05519104003906,0.9035919143601783,4.517959571800891
280.0,184.0,280.0167236328125,184.99647521972656,0.9872277496504087,4.936138748252043
200.0,192.0,199.86859130859375,190.57530212402344,1.4884261262117782,7.442130631058891
224.0,192.0,224.4337921142578,192.30728149414062,0.7281618927885781,3.6408094639428907
256.0,192.0,255.53233337402344,192.40438842773438,0.40927868963506886,2.046393448175344
272.0,192.0,271.14874267578125,192.48643493652344,0.7343354606938252,3.6716773034691257
280.0,192.0,279.13726806640625,193.11907958984375,1.225466832585677,6.127334162928385
288.0,192.0,288.4364318847656,191.75657653808594,0.7576305656945018,3.788152828472509
256.0,200.0,255.5670623779297,200.0858154296875,0.18379256632511473,0.9189628316255737
264.0,200.0,262.822265625,199.11737060546875,1.3172330166641568,6.586165083320784
272.0,200.0,271.79888916015625,199.18788146972656,0.8684515055654008,4.342257527827004
280.0,200.0,280.262939453125,201.1328887939453,1.197172652987299,5.985863264936495
296.0,200.0,295.9813537597656,200.02195739746094,0.24201026458212346,1.2100513229106173
312.0,200.0,312.208740234375,200.2559814453125,0.5130364708393359,2.5651823541966796
176.0,208.0,176.45387268066406,207.78866577148438,0.7405054993721376,3.702527496860688
264.0,208.0,264.07293701171875,207.24317932128906,0.8754267162745504,4.377133581372751
272.0,208.0,271.6714172363281,207.79835510253906,0.2699103335744594,1.3495516678722972
280.0,208.0,280.41485595703125,207.98245239257812,0.6705092413328334,3.352546206664167
288.0,208.0,287.4680480957031,207.83856201171875,0.35313460533716345,1.7656730266858172
312.0,208.0,312.0387268066406,207.876953125,0.34445320899493254,1.7222660449746627
