source_x,source_y,reference_x,reference_y,confidence
616.5,342.5,626.5,328.5,0.9987149
1042.5,344.5,1054.5,330.5,0.9996307
1064.5,344.5,1076.5,330.5,0.9995274
1392.5,344.5,1404.5,332.5,0.9959844
1102.5,346.5,1112.5,332.5,0.9918905
192.5,348.5,204.5,332.5,0.994809
140.5,350.5,152.5,334.5,0.98046243
1880.5,350.5,1892.5,336.5,0.9970337
972.5,354.5,984.5,340.5,0.9993815
1804.5,354.5,1816.5,342.5,0.29708934
1936.5,356.5,1948.5,344.5,0.9975153
1996.5,356.5,2010.5,346.5,0.9962787
514.5,358.5,526.5,344.5,0.9993844
804.5,358.5,814.5,344.5,0.9989178
1964.5,358.5,1976.5,348.5,0.99616075
116.5,360.5,128.5,344.5,0.9960133
1438.5,360.5,1450.5,348.5,0.9980452
1510.5,360.5,1522.5,346.5,0.9989342
1710.5,360.5,1720.5,348.5,0.99771464
686.5,364.5,698.5,350.5,0.97722846
58.5,366.5,70.5,350.5,0.86511844
534.5,366.5,544.5,352.5,0.9971882
776.5,370.5,788.5,356.5,0.9948032
870.5,370.5,882.5,356.5,0.99873316
1636.5,370.5,1646.5,358.5,0.9985845
992.5,374.5,1006.5,360.5,0.99951875
1872.5,374.5,1886.5,362.5,0.9663087
158.5,378.5,172.5,362.5,0.9807138
642.5,378.5,652.5,366.5,0.9990896
1524.5,378.5,1534.5,366.5,0.99915385
936.5,380.5,948.5,364.5,0.96394527
274.5,384.5,286.5,370.5,0.99611807
1808.5,384.5,1820.5,374.5,0.32587016
1874.5,384.5,1888.5,372.5,0.9527616
1784.5,386.5,1798.5,374.5,0.19193743
126.5,392.5,138.5,378.5,0.99139106
208.5,398.5,220.5,382.5,0.9927184
1440.5,398.5,1452.5,386.5,0.9971274
1496.5,398.5,1506.5,384.5,0.9990871
560.5,406.5,574.5,392.5,0.9513476
834.5,406.5,846.5,390.5,0.99877566
654.5,408.5,664.5,392.5,0.9991614
992.5,408.5,1004.5,396.5,0.9969468
1058.5,408.5,1070.5,394.5,0.9991327
1828.5,408.5,1840.5,396.5,0.9948766
250.5,410.5,260.5,394.5,0.8720282
1092.5,412.5,1106.5,398.5,0.99979264
138.5,414.5,150.5,398.5,0.9061503
816.5,414.5,828.5,400.5,0.99959886
1528.5,414.5,1540.5,402.5,0.9984875
562.5,416.5,574.5,402.5,0.81567264
166.5,418.5,176.5,402.5,0.9366606
768.5,418.5,782.5,404.5,0.99966013
248.5,420.5,260.5,404.5,0.96147484
1132.5,420.5,1144.5,406.5,0.9963547
1430.5,420.5,1444.5,408.5,0.9995436
96.5,422.5,108.5,404.5,0.9943983
472.5,422.5,484.5,406.5,0.9991763
1728.5,422.5,1740.5,412.5,0.9882654
400.5,426.5,412.5,408.5,0.85653794
950.5,426.5,962.5,412.5,0.9996136
1456.5,426.5,1470.5,414.5,0.8553732
1466.5,426.5,1480.5,414.5,0.95763737
64.5,428.5,78.5,412.5,0.92578423
80.5,428.5,90.5,412.5,0.9670372
1978.5,428.5,1990.5,416.5,0.9896804
130.5,434.5,142.5,420.5,0.9719315
322.5,434.5,334.5,416.5,0.93476427
332.5,434.5,344.5,416.5,0.99244505
1318.5,436.5,1330.5,424.5,0.9992686
102.5,444.5,116.5,428.5,0.98807037
1700.5,444.5,1712.5,432.5,0.9897963
348.5,446.5,360.5,432.5,0.9992455
456.5,446.5,468.5,430.5,0.9990929
822.5,448.5,832.5,436.5,0.9996218
1362.5,448.5,1374.5,436.5,0.99890065
672.5,454.5,684.5,440.5,0.9993958
1342.5,454.5,1354.5,442.5,0.9940609
1528.5,454.5,1540.5,442.5,0.99853
1736.5,454.5,1750.5,442.5,0.9945989
494.5,456.5,508.5,442.5,0.9996866
1236.5,456.5,1248.5,444.5,0.99149734
420.5,458.5,432.5,442.5,0.9917085
1864.5,460.5,1878.5,450.5,0.99784094
84.5,462.5,96.5,448.5,0.990162
792.5,462.5,802.5,448.5,0.9986617
972.5,462.5,984.5,448.5,0.9549935
982.5,462.5,994.5,448.5,0.9885296
1002.5,464.5,1014.5,450.5,0.9992516
206.5,466.5,218.5,450.5,0.99690974
142.5,468.5,154.5,452.5,0.99670434
870.5,468.5,882.5,454.5,0.9992119
1566.5,468.5,1580.5,456.5,0.9962357
2016.5,470.5,2030.5,458.5,0.99324155
338.5,474.5,352.5,460.5,0.97839046
1132.5,474.5,1144.5,460.5,0.9996438
322.5,476.5,334.5,460.5,0.9987242
638.5,478.5,650.5,464.5,0.999596
418.5,484.5,430.5,470.5,0.9992211
902.5,484.5,914.5,468.5,0.99673074
1474.5,484.5,1486.5,472.5,0.9992366
1494.5,484.5,1506.5,472.5,0.9994327
948.5,488.5,958.5,474.5,0.9962517
1872.5,492.5,1886.5,478.5,0.9991736
176.5,494.5,188.5,480.5,0.9186448
1208.5,494.5,1218.5,480.5,0.96293217
1706.5,494.5,1718.5,482.5,0.9991745
1836.5,494.5,1846.5,484.5,0.9988064
1660.5,496.5,1672.5,486.5,0.9982393
1684.5,496.5,1696.5,484.5,0.9992842
224.5,498.5,236.5,484.5,0.9741096
594.5,498.5,604.5,484.5,0.9991745
1324.5,498.5,1336.5,486.5,0.9899378
664.5,502.5,674.5,488.5,0.9987444
68.5,504.5,80.5,486.5,0.72417825
510.5,504.5,522.5,490.5,0.9996945
1070.5,504.5,1082.5,490.5,0.99472713
1150.5,504.5,1160.5,490.5,0.99820304
1794.5,504.5,1806.5,490.5,0.9979048
40.5,506.5,52.5,490.5,0.39278162
