source_x,source_y,reference_x,reference_y,confidence,phase_refined,phase_dx,phase_dy,phase_response,final_residual_px
844.0,792.0,844.6943,792.916,0.36529946,False,-1.3220987407278457,3.3711016875318336,0.2270313980102539,0.6242376628734027
910.0,196.0,911.0965,196.76573,0.37013078,False,-8.40519162517802,-1.4385856001215593,0.42172170181274415,1.1513853316532585
900.0,60.0,900.1239048012013,59.68291606858749,0.98618615,True,-1.1073951987987556,-0.10459793141251339,0.48864976139068605,0.17922219800969236
648.0,572.0,648.048481132007,573.1388448649525,0.35993266,True,-0.4991888679930163,0.2896048649525014,0.4343624042510986,1.0257579927062117
894.0,52.0,894.522594885382,50.25520010515121,0.5388259,True,1.4736448853819937,-2.54986989484879,0.3053293571472168,1.6170612500785964
740.0,148.0,741.0521,148.08081,0.56024873,False,-1.480600564014285,-3.974512298816059,0.07381509284973145,0.7926112763914742
910.0,80.0,910.4469014005576,79.86044292763694,0.2724435,True,-0.7193585994423124,-0.927397072363064,0.5838942558288575,0.22238212590844555
774.0,800.0,774.6378,798.9687,0.5930991,False,73.62360806593992,-63.47064843453211,-0.002913058090209961,1.3844578046508402
846.0,76.0,846.9515846340073,76.4658783739238,0.92815703,True,-0.30616536599272237,0.304128373923799,0.3453335094451904,0.9404110267869528
852.0,780.0,852.886,779.0579,0.8889616,False,-2.8690935328959135,13.80914012942756,0.23357558097839357,1.2353645617243008
902.0,72.0,902.0968718427321,72.30154863390906,0.5328931,True,0.371071842732011,-1.0753813660909337,0.5192886400222778,0.4700098416329157
894.0,60.0,894.364916847238,59.102123767258774,0.76918787,True,-0.8471231527619878,-0.46454223274122697,0.4384054439544678,0.7590287561625658
926.0,100.0,926.442045144871,100.04958023566785,0.3032284,True,-0.7800048551288903,-0.7957897643321594,0.5584175685882569,0.2815395345067506
908.0,80.0,908.8385392170424,80.41558811734983,0.7293757,True,-0.37096078295772017,0.952798117349829,0.5271309955596923,0.8354842260276399
910.0,88.0,910.6178214226254,87.58935795212129,0.5062226,True,-0.6581785773745814,-1.18506204787872,0.5819024715423584,0.4674415059314967
