source_x,source_y,reference_x,reference_y,source_map_x_m,source_map_y_m,reference_map_x_m,reference_map_y_m,final_residual_px,final_residual_nominal_m
4797.125,1433.625,4795.0,1434.0,592212.1484375,-108350.974609375,592201.5234375,-108352.849609375,1.7983418326736211,8.991709163368105
4143.125,1434.375,4143.0,1434.0,588942.1484375,-108354.724609375,588941.5234375,-108352.849609375,0.5384334142311384,2.6921670711556924
4295.375,1435.875,4297.0,1438.0,589703.3984375,-108362.224609375,589711.5234375,-108372.849609375,2.628206693869511,13.141033469347555
4779.875,1435.875,4780.0,1436.0,592125.8984375,-108362.224609375,592126.5234375,-108362.849609375,0.45214245532726466,2.2607122766363235
4358.375,1438.125,4360.0,1440.0,590018.3984375,-108373.474609375,590026.5234375,-108382.849609375,2.44381604737795,12.21908023688975
4370.375,1438.125,4371.0,1438.0,590078.3984375,-108373.474609375,590081.5234375,-108372.849609375,0.5079757754137144,2.5398788770685723
4377.875,1438.125,4377.0,1438.0,590115.8984375,-108373.474609375,590111.5234375,-108372.849609375,0.9909245466333136,4.954622733166568
4383.125,1438.125,4385.0,1439.0,590142.1484375,-108373.474609375,590151.5234375,-108377.849609375,1.996244094013746,9.981220470068731
4339.625,1438.875,4341.0,1441.0,589924.6484375,-108377.224609375,589931.5234375,-108387.849609375,2.508926448527091,12.544632242635455
4768.625,1440.375,4769.0,1440.0,592069.6484375,-108384.724609375,592071.5234375,-108382.849609375,0.8074788265532207,4.037394132766103
4677.125,1441.875,4678.0,1442.0,591612.1484375,-108392.224609375,591616.5234375,-108392.849609375,1.0743523623168008,5.371761811584004
4662.125,1443.375,4660.0,1442.0,591537.1484375,-108399.724609375,591526.5234375,-108392.849609375,2.404940661572672,12.02470330786336
4665.875,1443.375,4668.0,1444.0,591555.8984375,-108399.724609375,591566.5234375,-108402.849609375,2.37877718308708,11.893885915435401
4155.125,1445.625,4155.0,1447.0,589002.1484375,-108410.974609375,589001.5234375,-108417.849609375,1.5902458455538122,7.951229227769061
4383.125,1450.125,4382.0,1450.0,590142.1484375,-108433.474609375,590136.5234375,-108432.849609375,1.271408420061153,6.357042100305765
4692.875,1453.875,4692.0,1453.0,591690.8984375,-108452.224609375,591686.5234375,-108447.849609375,1.146555674580918,5.7327783729045905
4776.125,1454.625,4775.0,1456.0,592107.1484375,-108455.974609375,592101.5234375,-108462.849609375,1.5724742629795783,7.862371314897891
4637.375,1458.375,4640.0,1458.0,591413.3984375,-108474.724609375,591426.5234375,-108472.849609375,2.7544976793392806,13.772488396696403
4764.125,1459.875,4766.0,1460.0,592047.1484375,-108482.224609375,592056.5234375,-108482.849609375,2.1098287039273798,10.5491435196369
4402.625,1461.375,4401.0,1461.0,590239.6484375,-108489.724609375,590231.5234375,-108487.849609375,1.8101193559917557,9.050596779958779
4757.375,1461.375,4757.0,1461.0,592013.3984375,-108489.724609375,592011.5234375,-108487.849609375,0.44995189366922866,2.2497594683461433
4698.125,1462.125,4700.0,1461.0,591717.1484375,-108493.474609375,591726.5234375,-108487.849609375,2.3353108692104754,11.676554346052377
4273.625,1462.875,4274.0,1464.0,589594.6484375,-108497.224609375,589596.5234375,-108502.849609375,1.2381237907230147,6.190618953615074
4746.125,1464.375,4747.0,1464.0,591957.1484375,-108504.724609375,591961.5234375,-108502.849609375,1.1532459252361917,5.766229626180959
4712.375,1465.125,4713.0,1465.0,591788.3984375,-108508.474609375,591791.5234375,-108507.849609375,0.8019391448517075,4.009695724258537
4283.375,1467.375,4285.0,1467.0,589643.3984375,-108519.724609375,589651.5234375,-108517.849609375,1.3457137868293474,6.728568934146737
4294.625,1467.375,4295.0,1467.0,589699.6484375,-108519.724609375,589701.5234375,-108517.849609375,0.2791722335769837,1.3958611678849184
4797.125,1470.375,4797.0,1469.0,592212.1484375,-108534.724609375,592211.5234375,-108527.849609375,1.4324025081524627,7.162012540762314
4819.625,1471.125,4821.0,1470.0,592324.6484375,-108538.474609375,592331.5234375,-108532.849609375,2.017722266550873,10.088611332754365
4745.375,1475.625,4747.0,1476.0,591953.3984375,-108560.974609375,591961.5234375,-108562.849609375,1.822378162612931,9.111890813064655
4728.875,1476.375,4729.0,1478.0,591870.8984375,-108564.724609375,591871.5234375,-108572.849609375,1.6220437523252609,8.110218761626305
4672.625,1486.875,4673.0,1487.0,591589.6484375,-108617.224609375,591591.5234375,-108617.849609375,0.44540181758321423,2.227009087916071
4815.875,1486.875,4818.0,1488.0,592305.8984375,-108617.224609375,592316.5234375,-108622.849609375,2.5687747873694424,12.843873936847212
4293.125,1489.125,4295.0,1489.0,589692.1484375,-108628.474609375,589701.5234375,-108627.849609375,1.5129029384198593,7.564514692099297
4742.375,1494.375,4742.0,1497.0,591938.3984375,-108654.724609375,591936.5234375,-108667.849609375,2.6249746947455717,13.124873473727858
4716.125,1513.125,4718.0,1514.0,591807.1484375,-108748.474609375,591816.5234375,-108752.849609375,2.0894919177706806,10.447459588853402
4706.375,1513.875,4707.0,1514.0,591758.3984375,-108752.224609375,591761.5234375,-108752.849609375,0.6449261755148994,3.224630877574497
4727.375,1514.625,4728.0,1515.0,591863.3984375,-108755.974609375,591866.5234375,-108757.849609375,0.7545787460910196,3.772893730455098
4770.125,1516.875,4773.0,1517.0,592077.1484375,-108767.224609375,592091.5234375,-108767.849609375,2.9412098841562355,14.706049420781177
4671.125,1524.375,4674.0,1523.0,591582.1484375,-108804.724609375,591596.5234375,-108797.849609375,3.112308417518031,15.561542087590155
4707.875,1529.625,4708.0,1530.0,591765.8984375,-108830.974609375,591766.5234375,-108832.849609375,0.41150516115487606,2.05752580577438
4725.875,1531.875,4725.0,1532.0,591855.8984375,-108842.224609375,591851.5234375,-108842.849609375,0.9173855986030495,4.586927993015247
4695.875,1534.125,4694.0,1534.0,591705.8984375,-108853.474609375,591696.5234375,-108852.849609375,1.9463320140226834,9.731660070113417
4741.625,1534.875,4740.0,1534.0,591934.6484375,-108857.224609375,591926.5234375,-108852.849609375,1.855372935500144,9.27686467750072
4779.875,1536.375,4780.0,1536.0,592125.8984375,-108864.724609375,592126.5234375,-108862.849609375,0.3899311252517978,1.949655626258989
4792.625,1536.375,4792.0,1536.0,592189.6484375,-108864.724609375,592186.5234375,-108862.849609375,0.701998964253499,3.5099948212674947
4796.375,1537.125,4797.0,1539.0,592208.3984375,-108868.474609375,592211.5234375,-108877.849609375,1.9914344099349155,9.957172049674577
4722.125,1539.375,4722.0,1541.0,591837.1484375,-108879.724609375,591836.5234375,-108887.849609375,1.6670911890898539,8.335455945449269
4402.625,1542.375,4404.0,1542.0,590239.6484375,-108894.724609375,590246.5234375,-108892.849609375,0.9941089924875244,4.9705449624376215
4416.125,1548.375,4417.0,1548.0,590307.1484375,-108924.724609375,590311.5234375,-108922.849609375,0.5180772443324915,2.5903862216624574
4362.875,1549.875,4363.0,1551.0,590040.8984375,-108932.224609375,590041.5234375,-108937.849609375,1.330322095087801,6.651610475439005
4374.875,1549.875,4376.0,1549.0,590100.8984375,-108932.224609375,590106.5234375,-108927.849609375,0.9789225460412087,4.894612730206044
4771.625,1558.875,4773.0,1559.0,592084.6484375,-108977.224609375,592091.5234375,-108977.849609375,1.3199065295373074,6.599532647686537
4427.375,1559.625,4427.0,1559.0,590363.3984375,-108980.974609375,590361.5234375,-108977.849609375,0.9420420598816457,4.710210299408228
4439.375,1560.375,4439.0,1560.0,590423.3984375,-108984.724609375,590421.5234375,-108982.849609375,0.8336175808175504,4.168087904087752
4764.125,1561.125,4764.0,1563.0,592047.1484375,-108988.474609375,592046.5234375,-108997.849609375,1.9234431809015078,9.617215904507539
4374.875,1561.875,4375.0,1560.0,590100.8984375,-108992.224609375,590101.5234375,-108982.849609375,1.7504604432618343,8.752302216309172
4402.625,1561.875,4403.0,1562.0,590239.6484375,-108992.224609375,590241.5234375,-108992.849609375,0.2965221931257572,1.482610965628786
4410.125,1561.875,4410.0,1562.0,590277.1484375,-108992.224609375,590276.5234375,-108992.849609375,0.6493931417055993,3.246965708527996
4338.875,1564.125,4340.0,1565.0,589920.8984375,-109003.474609375,589926.5234375,-109007.849609375,1.202842076330687,6.014210381653435
4787.375,1566.375,4787.0,1566.0,592163.3984375,-109014.724609375,592161.5234375,-109012.849609375,0.5609980771392667,2.8049903856963336
4383.875,1567.125,4385.0,1565.0,590145.8984375,-109018.474609375,590151.5234375,-109007.849609375,2.0537641600145036,10.268820800072518
4416.875,1567.125,4420.0,1567.0,590310.8984375,-109018.474609375,590326.5234375,-109017.849609375,2.6545712820605716,13.272856410302857
4428.125,1571.625,4428.0,1572.0,590367.1484375,-109040.974609375,590366.5234375,-109042.849609375,0.7995073847964277,3.9975369239821386
4440.125,1571.625,4440.0,1572.0,590427.1484375,-109040.974609375,590426.5234375,-109042.849609375,0.7873104089951439,3.93655204497572
4383.125,1573.125,4383.0,1573.0,590142.1484375,-109048.474609375,590141.5234375,-109047.849609375,0.652080877130875,3.2604043856543754
4353.125,1576.125,4353.0,1576.0,589992.1484375,-109063.474609375,589991.5234375,-109062.849609375,0.6943909081324429,3.4719545406622143
4314.875,1580.625,4316.0,1580.0,589800.8984375,-109085.974609375,589806.5234375,-109082.849609375,0.6579776440576282,3.289888220288141
4364.375,1580.625,4364.0,1581.0,590048.3984375,-109085.974609375,590046.5234375,-109087.849609375,1.0973076892205538,5.486538446102768
4326.875,1581.375,4327.0,1581.0,589860.8984375,-109089.724609375,589861.5234375,-109087.849609375,0.5174807301664482,2.587403650832241
4403.375,1581.375,4403.0,1582.0,590243.3984375,-109089.724609375,590241.5234375,-109092.849609375,1.205894966508319,6.029474832541595
4764.875,1581.375,4765.0,1581.0,592050.8984375,-109089.724609375,592051.5234375,-109087.849609375,0.3203213614129217,1.6016068070646086
4392.125,1582.125,4393.0,1582.0,590187.1484375,-109093.474609375,590191.5234375,-109092.849609375,0.33554384009842647,1.6777192004921324
4772.375,1582.875,4774.0,1584.0,592088.3984375,-109097.224609375,592096.5234375,-109102.849609375,1.8976537237044155,9.488268618522078
4346.375,1588.875,4347.0,1589.0,589958.3984375,-109127.224609375,589961.5234375,-109127.849609375,0.32329781577662536,1.6164890788831268
4424.375,1590.375,4424.0,1590.0,590348.3984375,-109134.724609375,590346.5234375,-109132.849609375,0.931421972531591,4.657109862657955
4314.875,1592.625,4315.0,1592.0,589800.8984375,-109145.974609375,589801.5234375,-109142.849609375,0.675188042492022,3.37594021246011
4326.875,1592.625,4327.0,1592.0,589860.8984375,-109145.974609375,589861.5234375,-109142.849609375,0.6674952769062031,3.3374763845310156
4361.375,1594.875,4361.0,1595.0,590033.3984375,-109157.224609375,590031.5234375,-109157.849609375,1.0424251457078453,5.212125728539227
4437.875,1596.375,4438.0,1594.0,590415.8984375,-109164.724609375,590416.5234375,-109152.849609375,2.238659775606252,11.193298878031259
4426.625,1597.125,4428.0,1597.0,590359.6484375,-109168.474609375,590366.5234375,-109167.849609375,0.8238474994489576,4.1192374972447885
4448.375,1601.625,4448.0,1603.0,590468.3984375,-109190.974609375,590466.5234375,-109197.849609375,1.8026360233961722,9.01318011698086
4348.625,1606.875,4349.0,1606.0,589969.6484375,-109217.224609375,589971.5234375,-109212.849609375,0.7232609237507029,3.6163046187535146
4367.375,1609.125,4367.0,1610.0,590063.3984375,-109228.474609375,590061.5234375,-109232.849609375,1.494393905427613,7.471969527138064
4461.875,1615.125,4463.0,1615.0,590535.8984375,-109258.474609375,590541.5234375,-109257.849609375,0.5572836293225012,2.786418146612506
4447.625,1615.875,4447.0,1616.0,590464.6484375,-109262.224609375,590461.5234375,-109262.849609375,1.253334767999,6.266673839995
4342.625,1618.125,4343.0,1619.0,589939.6484375,-109273.474609375,589941.5234375,-109277.849609375,1.1493392277803864,5.746696138901932
4488.875,1621.125,4488.0,1619.0,590670.8984375,-109288.474609375,590666.5234375,-109277.849609375,2.4172937092019158,12.086468546009579
4453.625,1624.875,4453.0,1624.0,590494.6484375,-109307.224609375,590491.5234375,-109302.849609375,1.4097520983626721,7.04876049181336
4465.625,1624.875,4466.0,1624.0,590554.6484375,-109307.224609375,590556.5234375,-109302.849609375,0.7192013459396494,3.5960067296982468
4476.875,1624.875,4477.0,1625.0,590610.8984375,-109307.224609375,590611.5234375,-109307.849609375,0.5558463486910544,2.7792317434552722
4350.125,1629.375,4350.0,1629.0,589977.1484375,-109329.724609375,589976.5234375,-109327.849609375,0.8714629057540902,4.357314528770451
4341.875,1637.625,4343.0,1636.0,589935.8984375,-109370.974609375,589941.5234375,-109362.849609375,1.427628460456012,7.138142302280061
4476.875,1639.125,4477.0,1639.0,590610.8984375,-109378.474609375,590611.5234375,-109377.849609375,0.5094554725306646,2.5472773626533227
4463.375,1640.625,4463.0,1640.0,590543.3984375,-109385.974609375,590541.5234375,-109382.849609375,1.1057306306838437,5.528653153419219
4484.375,1643.625,4486.0,1642.0,590648.3984375,-109400.974609375,590656.5234375,-109392.849609375,1.7341990571679289,8.670995285839645
4352.375,1644.375,4352.0,1643.0,589988.3984375,-109404.724609375,589986.5234375,-109397.849609375,1.614942503241946,8.074712516209729
4788.875,1645.125,4791.0,1643.0,592170.8984375,-109408.474609375,592181.5234375,-109397.849609375,2.714941585806981,13.574707929034906
4362.125,1646.625,4362.0,1647.0,590037.1484375,-109415.974609375,590036.5234375,-109417.849609375,1.0923610497726812,5.461805248863406
4332.875,1647.375,4336.0,1648.0,589890.8984375,-109419.724609375,589906.5234375,-109422.849609375,2.477267488083535,12.386337440417673
4355.375,1653.375,4356.0,1654.0,590003.3984375,-109449.724609375,590006.5234375,-109452.849609375,0.894850498304236,4.47425249152118
4361.375,1654.875,4363.0,1655.0,590033.3984375,-109457.224609375,590041.5234375,-109457.849609375,0.9053572415500597,4.526786207750298
4368.125,1657.125,4368.0,1657.0,590067.1484375,-109468.474609375,590066.5234375,-109467.849609375,0.934789807617177,4.673949038085885
4471.625,1662.375,4472.0,1663.0,590584.6484375,-109494.724609375,590586.5234375,-109497.849609375,0.9094891114939464,4.547445557469732
4836.875,1662.375,4837.0,1662.0,592410.8984375,-109494.724609375,592411.5234375,-109492.849609375,0.3317185316715224,1.6585926583576118
4476.875,1672.875,4477.0,1673.0,590610.8984375,-109547.224609375,590611.5234375,-109547.849609375,0.7040569045133446,3.520284522566723
4836.875,1675.125,4837.0,1675.0,592410.8984375,-109558.474609375,592411.5234375,-109557.849609375,0.2294127646711627,1.1470638233558135
4491.125,1679.625,4493.0,1681.0,590682.1484375,-109580.974609375,590691.5234375,-109587.849609375,1.9670090461084566,9.835045230542283
4505.375,1680.375,4506.0,1681.0,590753.3984375,-109584.724609375,590756.5234375,-109587.849609375,0.8577276798676065,4.288638399338033
4518.125,1681.875,4519.0,1679.0,590817.1484375,-109592.224609375,590821.5234375,-109577.849609375,2.655778780980849,13.278893904904246
4842.875,1684.875,4843.0,1685.0,592440.8984375,-109607.224609375,592441.5234375,-109607.849609375,0.3526014885915526,1.763007442957763
4763.375,1687.125,4764.0,1687.0,592043.3984375,-109618.474609375,592046.5234375,-109617.849609375,0.1566878672115134,0.783439336057567
4776.125,1687.125,4776.0,1688.0,592107.1484375,-109618.474609375,592106.5234375,-109622.849609375,1.173610795350766,5.86805397675383
4491.125,1692.375,4491.0,1692.0,590682.1484375,-109644.724609375,590681.5234375,-109642.849609375,0.9130918110566412,4.565459055283206
4764.125,1699.875,4764.0,1700.0,592047.1484375,-109682.224609375,592046.5234375,-109682.849609375,0.6946995688496153,3.4734978442480764
4775.375,1699.875,4775.0,1700.0,592103.3984375,-109682.224609375,592101.5234375,-109682.849609375,0.9158156953768632,4.579078476884316
4526.375,1702.125,4527.0,1702.0,590858.3984375,-109693.474609375,590861.5234375,-109692.849609375,0.1850295219863497,0.9251476099317485
4533.125,1704.375,4533.0,1704.0,590892.1484375,-109704.724609375,590891.5234375,-109702.849609375,0.9057086158894357,4.528543079447179
4626.125,1704.375,4626.0,1704.0,591357.1484375,-109704.724609375,591356.5234375,-109702.849609375,0.8128939772192376,4.064469886096188
4639.625,1704.375,4639.0,1704.0,591424.6484375,-109704.724609375,591421.5234375,-109702.849609375,1.2925299447176601,6.462649723588301
4536.875,1705.125,4538.0,1705.0,590910.8984375,-109708.474609375,590916.5234375,-109707.849609375,0.37386073116463825,1.8693036558231912
4542.125,1706.625,4546.0,1708.0,590937.1484375,-109715.974609375,590956.5234375,-109722.849609375,3.5009389542183076,17.504694771091536
4561.625,1711.875,4563.0,1712.0,591034.6484375,-109742.224609375,591041.5234375,-109742.849609375,0.7105754114779798,3.5528770573898987
4566.875,1713.375,4569.0,1714.0,591060.8984375,-109749.724609375,591071.5234375,-109752.849609375,1.6119946185255098,8.05997309262755
4650.875,1714.875,4652.0,1713.0,591480.8984375,-109757.224609375,591486.5234375,-109747.849609375,1.7246177891690169,8.623088945845085
4626.125,1716.375,4626.0,1716.0,591357.1484375,-109764.724609375,591356.5234375,-109762.849609375,0.8472493306342035,4.236246653171017
4640.375,1717.125,4642.0,1716.0,591428.3984375,-109768.474609375,591436.5234375,-109762.849609375,1.3012179687437728,6.506089843718864
4740.875,1725.375,4741.0,1725.0,591930.8984375,-109809.724609375,591931.5234375,-109807.849609375,0.5215982950235548,2.607991475117774
4752.875,1725.375,4754.0,1726.0,591990.8984375,-109809.724609375,591996.5234375,-109812.849609375,0.9660195369726173,4.8300976848630865
4740.875,1736.625,4741.0,1736.0,591930.8984375,-109865.974609375,591931.5234375,-109862.849609375,0.6737077777189147,3.368538888594573
4662.125,1740.375,4663.0,1740.0,591537.1484375,-109884.724609375,591541.5234375,-109882.849609375,0.19696053354213938,0.9848026677106969
4667.375,1741.875,4668.0,1741.0,591563.3984375,-109892.224609375,591566.5234375,-109887.849609375,0.6574962227753302,3.287481113876651
4749.875,1745.625,4749.0,1745.0,591975.8984375,-109910.974609375,591971.5234375,-109907.849609375,1.596877246065471,7.984386230327355
4688.375,1747.875,4688.0,1748.0,591668.3984375,-109922.224609375,591666.5234375,-109922.849609375,1.1676018784809312,5.838009392404656
4731.125,1751.625,4731.0,1752.0,591882.1484375,-109940.974609375,591881.5234375,-109942.849609375,1.0181695620120688,5.090847810060344
4798.625,1751.625,4799.0,1750.0,592219.6484375,-109940.974609375,592221.5234375,-109932.849609375,1.453982924405287,7.269914622026436
4742.375,1752.375,4743.0,1752.0,591938.3984375,-109944.724609375,591941.5234375,-109942.849609375,0.17637816896922953,0.8818908448461477
4798.625,1762.875,4799.0,1762.0,592219.6484375,-109997.224609375,592221.5234375,-109992.849609375,0.7318259330227737,3.659129665113868
4821.875,1762.875,4822.0,1763.0,592335.8984375,-109997.224609375,592336.5234375,-109997.849609375,0.6083415623055071,3.0417078115275356
4833.875,1762.875,4834.0,1763.0,592395.8984375,-109997.224609375,592396.5234375,-109997.849609375,0.59535606091129,2.97678030455645
4847.375,1772.625,4847.0,1773.0,592463.3984375,-110045.974609375,592461.5234375,-110047.849609375,1.1686866420454605,5.843433210227302
4823.375,1775.625,4825.0,1777.0,592343.3984375,-110060.974609375,592351.5234375,-110067.849609375,1.842960369811151,9.214801849055755
4812.125,1783.125,4812.0,1782.0,592287.1484375,-110098.474609375,592286.5234375,-110092.849609375,1.2366381386506862,6.183190693253431
4825.625,1786.875,4826.0,1787.0,592354.6484375,-110117.224609375,592356.5234375,-110117.849609375,0.47937587905145984,2.396879395257299
4429.375,1210.125,4430.38671875,1210.772216796875,590373.3984375,-107233.474609375,590378.45703125,-107236.71069335938,1.7281328082099827,8.640664041049913
4460.125,1219.125,4460.40234375,1218.724853515625,590527.1484375,-107278.474609375,590528.53515625,-107276.47387695312,1.08737684801031,5.43688424005155
4468.375,1221.375,4468.34765625,1221.375732421875,590568.3984375,-107289.724609375,590568.26171875,-107289.72827148438,0.647796759319155,3.2389837965957753
4473.625,1222.875,4474.52734375,1224.026611328125,590594.6484375,-107297.224609375,590599.16015625,-107302.98266601562,1.8433463399817944,9.216731699908973
4484.875,1225.875,4484.23828125,1225.7939453125,590650.8984375,-107312.224609375,590647.71484375,-107311.8193359375,0.24832876296747095,1.2416438148373548
4379.125,1228.125,4379.18359375,1227.5611572265625,590122.1484375,-107323.474609375,590122.44140625,-107320.65539550781,0.9146069688684925,4.573034844342462
4396.375,1228.875,4396.83984375,1228.44482421875,590208.3984375,-107327.224609375,590210.72265625,-107325.07373046875,1.1646654367841296,5.823327183920648
4505.125,1232.625,4505.42578125,1232.8629150390625,590752.1484375,-107345.974609375,590753.65234375,-107347.16418457031,0.9619951177564645,4.809975588782322
4517.125,1235.625,4516.90234375,1235.5137939453125,590812.1484375,-107360.974609375,590811.03515625,-107360.41857910156,0.5208874120844355,2.6044370604221774
4475.875,1237.875,4475.41015625,1238.1646728515625,590605.8984375,-107372.224609375,590603.57421875,-107373.67297363281,0.20016912738309947,1.0008456369154974
4379.125,1239.375,4377.41796875,1238.1646728515625,590122.1484375,-107379.724609375,590113.61328125,-107373.67297363281,1.7945982293017078,8.972991146508539
4496.125,1241.625,4496.59765625,1241.69921875,590707.1484375,-107390.974609375,590709.51171875,-107391.345703125,1.0968347033668688,5.484173516834344
4541.875,1241.625,4540.73828125,1241.69921875,590935.8984375,-107390.974609375,590930.21484375,-107391.345703125,0.4764910656537386,2.382455328268693
4396.375,1242.375,4395.95703125,1242.582763671875,590208.3984375,-107394.724609375,590206.30859375,-107395.76342773438,0.1264345131906963,0.6321725659534815
4382.125,1243.875,4382.71484375,1245.233642578125,590137.1484375,-107402.224609375,590140.09765625,-107409.01782226562,1.6467097395603432,8.233548697801716
4464.625,1244.625,4460.40234375,1245.233642578125,590549.6484375,-107405.974609375,590528.53515625,-107409.01782226562,3.674198913181902,18.370994565909513
4504.375,1247.625,4505.42578125,1247.8846435546875,590748.3984375,-107420.974609375,590753.65234375,-107422.27282714844,1.665562971785896,8.32781485892948
4489.375,1249.875,4488.65234375,1251.419189453125,590673.3984375,-107432.224609375,590669.78515625,-107439.94555664062,1.4038931974743263,7.019465987371632
4466.875,1250.625,4463.93359375,1249.65185546875,590560.8984375,-107435.974609375,590546.19140625,-107431.10888671875,2.6264671206651036,13.132335603325519
4475.125,1250.625,4475.41015625,1249.65185546875,590602.1484375,-107435.974609375,590603.57421875,-107431.10888671875,1.4052956694889367,7.026478347444684
4555.375,1256.625,4556.62890625,1257.6044921875,591003.3984375,-107465.974609375,591009.66796875,-107470.8720703125,2.0610960027460457,10.305480013730229
4475.875,1258.875,4473.64453125,1259.371826171875,590605.8984375,-107477.224609375,590594.74609375,-107479.70874023438,1.7229743963373312,8.614871981686656
4599.625,1258.875,4599.00390625,1258.4881591796875,591224.6484375,-107477.224609375,591221.54296875,-107475.29040527344,0.5645444077000178,2.822722038500089
4631.875,1267.875,4629.90234375,1267.324462890625,591385.8984375,-107522.224609375,591376.03515625,-107519.47192382812,1.4786862639472127,7.393431319736063
4665.625,1276.875,4665.21484375,1277.04443359375,591554.6484375,-107567.224609375,591552.59765625,-107568.07177734375,0.2839466481989854,1.419733240994927
4675.375,1279.875,4675.80859375,1279.6953125,591603.3984375,-107582.224609375,591605.56640625,-107581.326171875,1.184883634771119,5.924418173855594
4529.125,1282.125,4525.73046875,1284.1134033203125,590872.1484375,-107593.474609375,590855.17578125,-107603.41662597656,3.4127940867343316,17.063970433671656
4662.625,1285.125,4662.56640625,1285.880615234375,591539.6484375,-107608.474609375,591539.35546875,-107612.25268554688,0.8416077789301503,4.208038894650751
4559.875,1290.375,4559.27734375,1289.4151611328125,591025.8984375,-107634.724609375,591022.91015625,-107629.92541503906,1.095509296995004,5.47754648497502
4698.625,1297.875,4698.76171875,1299.1351318359375,591719.6484375,-107672.224609375,591720.33203125,-107678.52526855469,1.350622901927851,6.753114509639255
4664.125,1302.375,4663.44921875,1300.90234375,591547.1484375,-107694.724609375,591543.76953125,-107687.361328125,1.6313523990703938,8.15676199535197
4634.875,1305.375,4635.19921875,1306.2041015625,591400.8984375,-107709.724609375,591402.51953125,-107713.8701171875,1.1278816115702217,5.639408057851108
4694.875,1306.125,4695.23046875,1306.2041015625,591700.8984375,-107713.474609375,591702.67578125,-107713.8701171875,0.993918177583727,4.969590887918635
4601.125,1306.875,4599.00390625,1307.971435546875,591232.1484375,-107717.224609375,591221.54296875,-107722.70678710938,1.8583986912634174,9.291993456317087
4775.875,1307.625,4775.56640625,1307.971435546875,592105.8984375,-107720.974609375,592104.35546875,-107722.70678710938,0.43762479067315935,2.1881239533657966
4657.375,1308.375,4657.26953125,1307.971435546875,591513.3984375,-107724.724609375,591512.87109375,-107722.70678710938,0.7341175238379464,3.6705876191897318
4718.125,1309.875,4717.30078125,1311.505859375,591817.1484375,-107732.224609375,591813.02734375,-107740.37890625,1.4729171642458398,7.364585821229199
4529.875,1312.875,4528.37890625,1313.273193359375,590875.8984375,-107747.224609375,590868.41796875,-107749.21557617188,1.0991101092973035,5.495550546486517
4756.375,1313.625,4755.26171875,1314.15673828125,592008.3984375,-107750.974609375,592002.83203125,-107753.63330078125,0.5614371537588146,2.8071857687940733
4727.875,1314.375,4726.12890625,1315.0404052734375,591865.8984375,-107754.724609375,591857.16796875,-107758.05163574219,1.208638288113415,6.043191440567075
4634.875,1315.875,4635.19921875,1316.8076171875,591400.8984375,-107762.224609375,591402.51953125,-107766.8876953125,1.175508330207956,5.87754165103978
4662.625,1315.875,4663.44921875,1315.0404052734375,591539.6484375,-107762.224609375,591543.76953125,-107758.05163574219,1.7040737431335942,8.52036871566797
4701.625,1318.125,4699.64453125,1317.6912841796875,591734.6484375,-107773.474609375,591724.74609375,-107771.30603027344,1.496574992226216,7.482874961131079
4562.125,1318.875,4561.04296875,1316.8076171875,591037.1484375,-107777.224609375,591031.73828125,-107766.8876953125,2.266184490144381,11.330922450721905
4815.625,1318.875,4812.64453125,1318.574951171875,592304.6484375,-107777.224609375,592289.74609375,-107775.72436523438,2.308714668946647,11.543573344733236
4819.375,1319.625,4817.05859375,1319.45849609375,592323.3984375,-107780.974609375,592311.81640625,-107780.14208984375,1.629950415503434,8.149752077517169
4823.125,1321.125,4821.47265625,1321.225830078125,592342.1484375,-107788.474609375,592333.88671875,-107788.97875976562,0.930938028136119,4.654690140680595
4636.375,1321.875,4635.19921875,1321.225830078125,591408.3984375,-107792.224609375,591402.51953125,-107788.97875976562,1.0172617191418472,5.0863085957092355
4616.875,1323.375,4614.89453125,1322.9930419921875,591310.8984375,-107799.724609375,591300.99609375,-107797.81481933594,1.5665153826508385,7.832576913254192
4532.875,1324.875,4529.26171875,1326.527587890625,590890.8984375,-107807.224609375,590872.83203125,-107815.48754882812,3.5681753251970454,17.840876625985228
4712.125,1324.875,4712.00390625,1324.7603759765625,591787.1484375,-107807.224609375,591786.54296875,-107806.65148925781,0.5446943635023671,2.7234718175118355
4839.625,1325.625,4838.24609375,1324.7603759765625,592424.6484375,-107810.974609375,592417.75390625,-107806.65148925781,1.2420241586538494,6.2101207932692475
4586.125,1327.875,4583.99609375,1330.0621337890625,591157.1484375,-107822.224609375,591146.50390625,-107833.16027832031,2.670523201252176,13.352616006260881
4850.125,1328.625,4850.60546875,1329.178466796875,592477.1484375,-107825.974609375,592479.55078125,-107828.74194335938,1.264077634561776,6.3203881728088795
4769.125,1330.875,4766.73828125,1330.94580078125,592072.1484375,-107837.224609375,592060.21484375,-107837.57861328125,1.7514551009938417,8.757275504969208
4867.375,1333.125,4866.49609375,1333.5966796875,592563.3984375,-107848.474609375,592559.00390625,-107850.8330078125,0.309758752890572,1.54879376445286
4688.125,1333.875,4688.16796875,1333.5966796875,591667.1484375,-107852.224609375,591667.36328125,-107850.8330078125,0.7175485709665018,3.587742854832509
4622.125,1334.625,4622.83984375,1334.480224609375,591337.1484375,-107855.974609375,591340.72265625,-107855.25073242188,1.211736204464131,6.0586810223206555
