source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
520.6451,934.48175,508.02286,896.5151,508.03244,896.5105,507.93295,896.52313,1.0021354,-0.09950138,0.012622646,0.052599,0.06312408,0.040335614
943.1517,990.1406,877.50555,1013.0436,877.5089,1013.0398,877.5771,1013.167,0.9813467,0.06819965,0.12721069,0.05971862,0.063981265,0.1687524
887.7279,837.01526,852.0519,867.20026,852.06177,867.1999,852.1073,867.25104,0.9314897,0.0455201,0.051127546,0.054613404,0.06408662,0.11126912
887.7279,837.01526,852.0519,867.20026,852.06177,867.1999,852.1073,867.25104,0.9314897,0.0455201,0.051127546,0.054613404,0.06408662,0.11126912
887.7279,837.01526,852.0519,867.20026,852.06177,867.1999,852.1073,867.25104,0.9314897,0.0455201,0.051127546,0.054613404,0.06408662,0.11126912
988.5902,815.7602,945.7251,864.1003,945.7174,864.0932,945.7616,864.04675,0.9510175,0.044210505,-0.046422265,0.070130244,0.06430467,0.12428377
1041.6741,926.90826,975.6928,971.98486,975.6964,971.9822,975.6353,971.97974,0.9595266,-0.06106725,-0.002428004,0.060148094,0.06435424,0.021123808
1046.7311,806.55084,999.2342,865.02094,999.2239,865.0267,999.054,865.1442,0.92875624,-0.16984087,0.117548496,0.07616371,0.06458272,0.14637154
1099.1571,866.8746,1036.6364,927.32184,1036.6371,927.3096,1036.6051,927.27594,0.95263135,-0.03202337,-0.033631068,0.061498486,0.064664006,0.06030644
1099.1571,866.8746,1036.6364,927.32184,1036.6371,927.3096,1036.6051,927.27594,0.95263135,-0.03202337,-0.033631068,0.061498486,0.064664006,0.06030644
1066.8809,844.85156,1011.2111,902.50836,1011.2173,902.49756,1011.12915,902.5344,0.94395834,-0.08812603,0.036857415,0.056045465,0.06443038,0.03209805
1505.0696,946.8305,1387.4182,1062.9572,1387.4215,1062.9719,1387.3845,1062.9634,0.92839223,-0.03695836,-0.008508872,0.06783607,0.06536236,0.036770932
1534.884,1022.0268,1402.2288,1135.0111,1402.2432,1135.0005,1402.1727,1134.9761,0.97678584,-0.07045357,-0.02435726,0.049029127,0.065297574,0.04228675
