source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
1752.5,806.5,1630.5,976.5,1630.6498,976.1959,1631.0277,976.09796,0.945371,0.37790522,-0.09798506,0.5376544,0.43907294,0.31623787
1592.5,924.5,1468.5,1056.5,1468.8203,1056.6282,1469.1494,1056.6475,0.94729465,0.32904157,0.019231154,0.7231247,0.37881473,0.15199484
1994.5,938.5,1826.5,1132.5,1826.4368,1132.5172,1826.651,1132.7428,0.93542624,0.2141978,0.22557399,0.45736724,0.4977203,0.20606221
1802.5,914.5,1658.5,1080.5,1658.3663,1080.7706,1658.5771,1080.7959,0.96472716,0.2108528,0.025234165,0.5548199,0.44201976,0.262748
1968.5,932.5,1804.5,1122.5,1804.1111,1123.0477,1804.2605,1123.2603,0.91915673,0.14944474,0.2125126,0.8178872,0.49048188,0.26638362
1862.5,1022.5,1694.5,1186.5,1695.0337,1186.9214,1695.3033,1187.0079,0.95422894,0.2696167,0.086599424,1.1265042,0.44809282,0.18720517
2030.5,776.5,1884.5,992.5,1884.2168,993.14856,1884.4087,993.45374,0.9830458,0.19184846,0.30520543,0.9539869,0.5265665,0.24603665
130.5,1112.5,130.5,994.5,130.54434,994.54016,130.5858,994.4793,0.93699884,0.04146436,-0.060830493,0.19966088,0.22557706,0.16174562
136.5,1198.5,122.5,1072.5,122.347664,1072.4835,122.3554,1072.403,0.9829344,0.0077399183,-0.08057999,0.27074334,0.22649132,0.14562403
70.5,1152.5,70.5,1020.5,70.52879,1020.8972,70.49907,1020.791,0.95177543,-0.02972691,-0.10617821,0.1648654,0.24104589,0.14326511
96.5,1062.5,108.5,944.5,107.9993,944.4157,107.90671,944.22516,0.9615284,-0.092589445,-0.19052793,0.5610222,0.23210916,0.13389388
130.5,1230.5,112.5,1100.5,111.92888,1100.1881,111.960175,1100.2117,0.94801205,0.031296436,0.023548773,0.76785207,0.22887208,0.25118616
264.5,1046.5,260.5,956.5,260.89807,956.5671,260.85278,956.3274,0.9158827,-0.045295253,-0.23968028,0.48214036,0.19707873,0.12748548
428.5,1182.5,386.5,1104.5,386.23727,1104.177,386.25113,1104.3386,0.92065144,0.013858118,0.16162877,0.5016327,0.17068999,0.3170265
484.5,1068.5,454.5,1010.5,454.34662,1010.9358,454.48456,1010.86816,0.97832435,0.13792925,-0.06762643,0.31156042,0.16800764,0.06606982
432.5,1130.5,398.5,1058.5,398.02106,1058.2506,397.9671,1058.1924,0.8872457,-0.05395043,-0.058243677,0.55074656,0.17124161,0.17013937
470.5,1028.5,448.5,972.5,448.12573,972.91644,448.28775,972.79895,0.9529843,0.16203256,-0.11747787,0.38952848,0.1704436,0.052278288
612.5,1248.5,540.5,1192.5,540.52124,1192.2664,540.4065,1192.2068,0.9742765,-0.11474616,-0.059598733,0.36172155,0.15363653,0.23407759
670.5,1044.5,624.5,1018.5,624.619,1018.76135,624.6243,1018.7708,0.90423167,0.0053253043,0.0094692195,0.3242807,0.16691226,0.16693768
758.5,1176.5,682.5,1150.5,682.56256,1150.8125,682.6134,1150.796,0.9941082,0.050820347,-0.016518086,0.3310963,0.16259848,0.10930728
646.5,1084.5,596.5,1050.5,596.8266,1050.7919,596.7752,1050.8354,0.9342723,-0.05140801,0.043558504,0.5095014,0.16323686,0.23005824
534.5,1074.5,498.5,1024.5,498.15442,1024.1876,498.17905,1024.1353,0.93146485,0.024614956,-0.052399907,0.48334137,0.16480637,0.11263254
934.5,1212.5,834.5,1210.5,834.4187,1210.7815,834.46155,1210.8362,0.93972015,0.042848993,0.05469445,0.28473058,0.18188514,0.15493104
772.5,1140.5,700.5,1120.5,700.77313,1120.7872,700.91547,1120.6426,0.9506566,0.14233524,-0.14467524,0.4897181,0.1667499,0.0916219
950.5,1024.5,878.5,1044.5,878.3986,1044.9823,878.3856,1045.0228,0.9721718,-0.013012736,0.04051927,0.4906917,0.20393308,0.22113377
836.5,1252.5,740.5,1230.5,740.38983,1231.1497,740.664,1230.9524,0.98501307,0.274187,-0.19727834,0.60920614,0.16389357,0.19343281
