source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
1950.4763,975.23816,1898.7097,1081.6852,1898.7533,1081.7098,1898.809,1081.7743,0.9537217,0.055609033,0.06446101,0.06818914,0.025247317,0.081507236
1794.4381,838.7048,1755.1362,932.11914,1755.2062,932.09375,1755.2018,932.09174,0.91499966,-0.004422389,-0.0020189085,0.10093327,0.026547486,0.030332692
1813.9429,780.1905,1779.6539,875.4726,1779.7335,875.50116,1779.689,875.4867,0.95272124,-0.044603996,-0.014470149,0.11019569,0.029252335,0.073395655
214.55238,1072.762,160.93686,1027.5719,160.97997,1027.5635,160.96812,1027.5188,0.9353597,-0.011844134,-0.04465624,0.02637291,0.022771804,0.038982574
156.0381,1033.7524,106.01829,983.6392,106.08792,983.6018,106.07563,983.618,0.946783,-0.012288342,0.016170759,0.06512582,0.022253493,0.024217896
253.56192,1228.8,186.28413,1186.3339,186.24731,1186.4104,186.3381,1186.2596,0.97430265,0.0907839,-0.15071982,0.09283994,0.029196009,0.18417114
117.02858,1189.7905,53.683144,1135.7366,53.634907,1135.6487,53.668766,1135.5779,0.9534383,0.033858724,-0.07084769,0.123669334,0.030299673,0.08840886
195.04762,1189.7905,131.46799,1142.476,131.35524,1142.4487,131.3996,1142.4913,0.95474946,0.044360198,0.042560022,0.14454271,0.028628616,0.0881761
448.60953,1189.7905,383.99048,1164.5844,383.94635,1164.5488,383.89948,1164.3483,0.93315196,-0.046865303,-0.20052767,0.079504795,0.02338252,0.19262317
292.57144,1189.7905,228.55203,1151.0176,228.50568,1150.9487,228.6873,1151.0538,0.90777147,0.18161835,0.10515962,0.10567208,0.026560621,0.23605327
351.08572,1248.3048,281.61505,1214.3102,281.6986,1214.3412,281.69763,1214.3416,0.924954,-0.0009901448,0.00036257913,0.06113841,0.02799061,0.027221696
351.08572,1267.8096,280.06223,1233.7019,279.9995,1233.7721,280.09067,1233.7738,0.92510355,0.091157116,0.001692002,0.107713565,0.028919732,0.11873221
390.09525,1150.781,328.96042,1120.488,329.05432,1120.5869,329.12347,1120.5585,0.9225163,0.069164336,-0.02848229,0.115987904,0.022714593,0.09229244
643.65717,1189.7905,578.28577,1181.5347,578.2472,1181.5488,578.1552,1181.6152,0.9751789,-0.0919507,0.0663632,0.05538351,0.019501187,0.1073815
526.6286,1150.781,465.02115,1132.4957,465.0649,1132.487,465.14145,1132.4417,0.9495107,0.076546825,-0.04543683,0.03152275,0.019982,0.1010286
643.65717,1150.781,581.6489,1142.734,581.6454,1142.687,581.6535,1142.6443,0.9176144,0.008091013,-0.042776845,0.059351314,0.017662376,0.040532123
