source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
331.58096,117.02858,467.73853,135.3849,0.9996914,0.5498343
351.08572,117.02858,485.51688,137.4024,0.99982715,0.5946159
370.59048,117.02858,502.50787,140.67102,0.9927926,0.36377737
390.09525,117.02858,520.0787,144.30074,0.59940755,0.23611383
429.10477,117.02858,554.89465,150.84966,0.32115975,0.64164984
448.60953,117.02858,572.44147,153.61163,0.8782469,0.31350467
468.11432,117.02858,590.2398,156.33401,0.98169935,0.25804555
487.61908,117.02858,607.3206,159.15504,0.99862236,0.3383146
507.12384,117.02858,624.15533,162.2441,0.97073996,0.8149956
546.13336,117.02858,659.2051,168.7525,0.91507226,0.63320094
565.6381,117.02858,677.1422,172.3855,0.9917895,0.62158495
585.1429,117.02858,695.2848,175.05376,0.9179423,0.5575122
604.64764,117.02858,712.3991,177.13939,0.7562304,0.8217496
663.1619,117.02858,764.70166,187.14255,0.70686406,0.09892267
682.6667,117.02858,782.44446,190.55196,0.9958168,0.47428098
702.17145,117.02858,799.2929,193.05687,0.9995368,0.3700313
721.6762,117.02858,816.90283,196.55698,0.9998088,0.16889173
741.18097,117.02858,834.17926,199.34798,0.9979637,0.3159639
760.6857,117.02858,852.4575,202.23936,0.7598371,0.6327041
819.2,117.02858,903.53815,212.43999,0.5965441,0.993322
838.7048,117.02858,921.13165,214.32309,0.98113686,0.85409015
858.20953,117.02858,939.46246,219.13759,0.9978155,1.1902657
877.7143,117.02858,956.775,221.22348,0.96176106,0.19238603
916.7238,117.02858,991.89716,227.79669,0.8760481,0.65212256
936.22864,117.02858,1009.43066,229.95384,0.87637025,0.48239908
955.7334,117.02858,1025.7229,233.59195,0.3546063,0.8509721
994.7429,117.02858,1060.7616,239.14656,0.7544823,0.80016375
1014.2477,117.02858,1078.45,241.9974,0.35365644,0.7720586
1033.7524,117.02858,1096.221,245.76439,0.44615358,0.19009413
1053.2572,117.02858,1113.6609,248.44725,0.9978608,0.36802942
1072.762,117.02858,1130.8226,251.93213,0.99983835,0.5023861
1092.2667,117.02858,1149.5095,255.2778,0.99972814,0.8144562
1111.7715,117.02858,1165.6324,258.70416,0.9957814,0.9323903
1131.2762,117.02858,1183.6212,261.51877,0.7926456,0.44957954
1170.2858,117.02858,1218.0131,267.9915,0.54843116,0.974696
1189.7905,117.02858,1236.2394,270.09094,0.98131543,0.26850656
1209.2953,117.02858,1253.481,273.04675,0.9974333,0.35338157
1228.8,117.02858,1271.5359,277.27988,0.9976702,0.96171194
1248.3048,117.02858,1288.2721,280.12448,0.9508334,0.6087067
1287.3143,117.02858,1323.6439,286.68204,0.9754496,1.0027983
1306.8191,117.02858,1341.0458,288.536,0.98431796,0.31146827
1326.3239,117.02858,1358.5715,292.357,0.87321305,0.5481549
1345.8286,117.02858,1376.1254,294.1821,0.8154224,0.8356634
1423.8477,117.02858,1446.1337,307.56827,0.99540985,0.5838438
1443.3524,117.02858,1463.3013,311.2665,0.9998354,0.94683033
1462.8572,117.02858,1480.7998,313.76797,0.99891555,0.42163384
1482.3619,117.02858,1497.7452,316.50726,0.99722064,0.2778106
1501.8667,117.02858,1516.2618,320.25284,0.74406093,1.0283997
1540.8762,117.02858,1549.8707,326.41837,0.7523619,0.86869234
1560.381,117.02858,1567.5276,329.33615,0.87049496,0.62373656
1579.8857,117.02858,1585.2552,331.62228,0.984423,0.2839318
1599.3905,117.02858,1602.8564,335.59485,0.99619246,0.62363803
1618.8953,117.02858,1620.0396,337.74243,0.97836447,0.38010138
1657.9048,117.02858,1654.772,343.84253,0.9235161,0.5521087
1677.4095,117.02858,1672.49,347.26663,0.99239105,0.15695752
1696.9143,117.02858,1690.852,350.2692,0.9220967,0.7514639
1716.4191,117.02858,1708.2214,353.7872,0.8586831,0.73460406
1774.9333,117.02858,1759.9928,362.47702,0.47065884,0.2118381
1794.4381,117.02858,1777.5703,365.36084,0.9908754,0.43150368
1813.9429,117.02858,1794.5896,368.59167,0.99935305,0.38502908
1833.4476,117.02858,1812.2263,371.77603,0.992913,0.18747364
1852.9524,117.02858,1829.6758,374.92514,0.9445037,0.15035585
1891.962,117.02858,1864.021,381.00995,0.44123372,0.7243379
1930.9716,117.02858,1899.1519,387.3047,0.74109846,0.5023784
1950.4763,117.02858,1917.1749,390.67416,0.9664821,0.2831028
1989.4858,117.02858,1950.8401,396.18228,0.93337184,1.2571932
39.009525,136.53334,201.75864,105.93446,0.42302787,0.99693036
58.51429,136.53334,221.09958,110.178604,0.7189314,1.334892
78.01905,136.53334,237.92801,112.505875,0.9668382,0.3541519
97.52381,136.53334,254.75491,116.47055,0.999037,1.1817478
117.02858,136.53334,273.42017,119.0897,0.999323,1.062855
136.53334,136.53334,290.03415,121.8982,0.9941719,0.39172724
156.0381,136.53334,307.24533,124.914246,0.5127866,0.4236563
175.54286,136.53334,325.12415,127.473854,0.6393766,0.242259
195.04762,136.53334,342.36526,130.95772,0.5574307,0.22556798
234.05716,136.53334,376.978,136.7612,0.44195244,0.4089896
253.56192,136.53334,395.11392,140.52374,0.9665005,0.6150873
273.06668,136.53334,412.35645,143.66322,0.97737354,0.60704255
312.0762,136.53334,446.084,149.31271,0.99121463,1.1306812
331.58096,136.53334,464.44818,152.03401,0.9985024,0.34629148
351.08572,136.53334,481.7887,154.9582,0.99040455,0.5431627
370.59048,136.53334,499.90298,158.95549,0.93691736,0.5859166
